1.021,1.066,1.116,1.126,1.139,1.108,1.103,1.07,1.041,1.039,1.071,1.076,1.089,1.086,1.078,1.07,1.046,1.007,0.957
0.815,0.838,0.846,0.863,0.854,0.848,0.844,0.841,0.846,0.849,0.856,0.852,0.853,0.848,0.863,0.863,0.856,0.841,0.82
0.622,0.618,0.603,0.609,0.606,0.602,0.599,0.592,0.6,0.596,0.605,0.607,0.609,0.609,0.609,0.607,0.607,0.611,0.619
0.181,0.176,0.179,0.184,0.198,0.212,0.213,0.215,0.202,0.205,0.202,0.198,0.192,0.183,0.18,0.165,0.163,0.155,0.169
-0.069,-0.1,-0.125,-0.131,-0.122,-0.12,-0.114,-0.112,-0.115,-0.114,-0.117,-0.117,-0.121,-0.123,-0.126,-0.134,-0.122,-0.109,-0.075
-0.339,-0.4,-0.444,-0.474,-0.48,-0.48,-0.481,-0.486,-0.487,-0.49,-0.49,-0.504,-0.496,-0.491,-0.493,-0.483,-0.458,-0.412,-0.354
-0.585,-0.63,-0.715,-0.768,-0.806,-0.81,-0.824,-0.833,-0.844,-0.849,-0.851,-0.842,-0.846,-0.831,-0.825,-0.801,-0.752,-0.676,-0.595
-0.843,-0.947,-1.031,-1.097,-1.133,-1.147,-1.167,-1.175,-1.182,-1.177,-1.171,-1.176,-1.175,-1.171,-1.158,-1.12,-1.047,-0.954,-0.864
-1.104,-1.2,-1.287,-1.356,-1.404,-1.431,-1.446,-1.453,-1.445,-1.442,-1.435,-1.43,-1.434,-1.428,-1.414,-1.357,-1.286,-1.215,-1.11
-1.362,-1.458,-1.56,-1.655,-1.741,-1.771,-1.771,-1.782,-1.794,-1.789,-1.787,-1.791,-1.775,-1.775,-1.76,-1.646,-1.582,-1.473,-1.37
-1.52,-1.63,-1.74,-1.854,-1.968,-2.037,-2.07,-2.081,-2.083,-2.082,-2.08,-2.07,-2.054,-2.039,-2.016,-1.929,-1.79,-1.673,-1.563
-1.69,-1.856,-2.006,-2.136,-2.252,-2.255,-2.26,-2.326,-2.317,-2.308,-2.355,-2.341,-2.302,-2.259,-2.219,-2.081,-1.938,-1.76,-1.679
-1.849,-1.949,-2.054,-2.169,-2.29,-2.361,-2.343,-2.375,-2.284,-2.411,-2.419,-2.402,-2.345,-2.333,-2.303,-2.163,-2.065,-1.971,-1.878
-1.59,-1.484,-1.741,-2,-2.193,-2.279,-2.186,-2.262,-2.395,-2.306,-2.373,-2.369,-2.295,-2.293,-2.262,-2.175,-1.993,-1.555,-1.661
-1.707,-1.891,-2.013,-2.255,-2.141,-2.2,-2.204,-2.165,-2.179,-2.261,-2.283,-2.281,-2.294,-2.182,-2.218,-2.178,-1.936,-1.814,-1.63
-1.735,-1.838,-1.844,-1.904,-2.133,-2.159,-2.217,-2.209,-2.184,-2.231,-2.186,-2.068,-2.115,-2.145,-2.18,-1.951,-1.891,-1.885,-1.782
-1.799,-1.889,-1.917,-1.942,-2.097,-2.065,-2.112,-2.123,-2.14,-2.185,-2.164,-2.065,-2.107,-2.142,-2.121,-1.966,-1.941,-1.913,-1.823
-1.753,-1.752,-1.797,-1.779,-1.987,-2.048,-2.157,-2.149,-2.048,-2.268,-2.178,-2.064,-2.142,-2.161,-2.102,-1.894,-1.912,-1.867,-1.868
-2.067,-2.123,-2.107,-2.145,-2.053,-1.911,-1.974,-2.024,-1.926,-1.94,-1.967,-1.891,-1.978,-1.976,-1.872,-1.964,-1.926,-1.942,-1.886
-2.008,-2.02,-1.955,-2.076,-2.026,-2.116,-2.061,-2.057,-2.073,-2.057,-2.034,-2.033,-2.03,-2.095,-1.996,-2.046,-1.925,-1.99,-1.978
