-0.1068,-0.1102,-0.116,-0.1176,-0.1291,-0.1289,-0.1244,-0.1158,-0.1137,-0.1141,-0.1164,-0.1192,-0.12,-0.124,-0.1243,-0.1128,-0.1112,-0.1054,-0.102
-0.1122,-0.118,-0.1227,-0.1292,-0.1365,-0.1397,-0.1406,-0.1416,-0.1442,-0.145,-0.1448,-0.1428,-0.1408,-0.144,-0.1397,-0.1324,-0.1259,-0.1212,-0.1154
-0.1102,-0.1212,-0.1319,-0.1359,-0.1403,-0.1427,-0.1454,-0.148,-0.152,-0.1633,-0.1518,-0.1482,-0.1457,-0.1438,-0.1419,-0.1375,-0.1335,-0.1228,-0.1118
-0.0911,-0.1027,-0.1093,-0.1144,-0.1244,-0.1304,-0.1316,-0.132,-0.1333,-0.1337,-0.134,-0.1322,-0.1309,-0.128,-0.1243,-0.1143,-0.1092,-0.1026,-0.091
-0.0811,-0.0889,-0.0955,-0.0996,-0.1015,-0.1037,-0.1056,-0.1065,-0.1077,-0.1075,-0.1072,-0.1061,-0.1045,-0.1024,-0.1003,-0.0984,-0.0943,-0.0877,-0.0799
-0.0575,-0.0588,-0.0631,-0.0676,-0.0671,-0.0694,-0.0715,-0.0739,-0.0775,-0.0785,-0.0787,-0.0744,-0.0704,-0.0688,-0.0669,-0.0674,-0.0624,-0.0586,-0.0573
-0.0183,-0.0188,-0.0211,-0.0241,-0.0226,-0.0254,-0.0291,-0.0333,-0.037,-0.0336,-0.0345,-0.0326,-0.0283,-0.0247,-0.0236,-0.0251,-0.0221,-0.0198,-0.0193
0.0195,0.0186,0.0204,0.0186,0.0194,0.0181,0.0154,0.0162,0.0198,0.0212,0.0157,0.0131,0.0136,0.0158,0.0179,0.0171,0.0189,0.0171,0.018
0.0494,0.0626,0.0562,0.0477,0.0323,0.0279,0.0289,0.0263,0.0204,0.0187,0.0173,0.0255,0.0183,0.0165,0.0119,0.0273,0.0358,0.0422,0.029
0.0699,0.0695,0.0627,0.0557,0.0366,0.0316,0.0263,0.0207,0.016,0.0198,0.0165,0.0218,0.0244,0.0228,0.0214,0.0405,0.0475,0.0543,0.0547
0.0207,0.0324,0.0323,0.0293,0.0304,0.0404,0.0419,0.0404,0.0385,0.0381,0.0374,0.0379,0.0389,0.0417,0.0446,0.0435,0.0465,0.0466,0.0349
0.0211,0.0282,0.0309,0.0263,0.0307,0.0334,0.0437,0.0466,0.0458,0.0479,0.0495,0.0495,0.0487,0.0467,0.0434,0.039,0.0436,0.0409,0.0338
0.0386,0.0462,0.0331,0.0339,0.0365,0.0407,0.0394,0.0411,0.0407,0.0418,0.0431,0.0426,0.0392,0.0405,0.0381,0.0355,0.0347,0.0478,0.0402
0.046,0.0438,0.0341,0.0311,0.0348,0.0373,0.0362,0.0335,0.0338,0.0363,0.0325,0.034,0.0342,0.0356,0.0338,0.0301,0.0331,0.0428,0.045
0.0394,0.0479,0.0513,0.0447,0.0538,0.0528,0.0483,0.0441,0.0444,0.0472,0.0488,0.0497,0.0507,0.0487,0.0495,0.0478,0.0525,0.0476,0.0376
0.0336,0.0411,0.038,0.0471,0.0543,0.0508,0.0471,0.0445,0.045,0.0484,0.0442,0.0383,0.041,0.0471,0.0522,0.0432,0.0272,0.0347,0.0315
0.0158,0.0284,0.0361,0.0335,0.0487,0.0443,0.0442,0.0432,0.0451,0.046,0.0451,0.0433,0.0435,0.0438,0.0416,0.0363,0.0397,0.034,0.0246
-0.0186,-0.0121,-0.0057,-0.007,0.041,0.0451,0.0655,0.0604,0.0655,0.0641,0.0677,0.0701,0.0702,0.0636,0.0546,0.0033,0.002,-0.0005,0.0058
-0.0242,-0.0267,-0.0277,-0.02,-0.0215,-0.0224,-0.0223,-0.018,-0.0202,-0.0173,-0.0046,0.0281,0.0311,0.0053,-0.021,-0.0288,-0.0312,-0.024,-0.0152
-0.0208,-0.0271,-0.0315,-0.0229,-0.0156,-0.0165,-0.0141,-0.0184,-0.0173,-0.0173,-0.0168,-0.0185,-0.0183,-0.013,-0.0157,-0.0237,-0.0323,-0.0246,-0.015
